mean_damage_value,time,facility,location
9.0,2020/4/7 1:40,roads_and_bridges,14
6.0,2020/4/7 1:40,roads_and_bridges,15
3.0,2020/4/7 1:40,sewer_and_water,8
4.0,2020/4/7 1:40,sewer_and_water,12
8.0,2020/4/7 1:40,sewer_and_water,14
2.0,2020/4/7 1:40,sewer_and_water,15
4.0,2020/4/7 1:45,buildings,6
2.0,2020/4/7 1:45,buildings,8
8.0,2020/4/7 1:45,buildings,9
7.0,2020/4/7 1:45,buildings,10
2.5,2020/4/7 1:45,buildings,15
6.0,2020/4/7 1:45,buildings,16
7.0,2020/4/7 1:45,buildings,19
5.0,2020/4/7 1:45,medical,6
8.0,2020/4/7 1:45,medical,9
9.0,2020/4/7 1:45,medical,16
6.0,2020/4/7 1:45,power,6
7.0,2020/4/7 1:45,power,8
2.0,2020/4/7 1:45,power,9
6.0,2020/4/7 1:45,power,10
4.0,2020/4/7 1:45,power,15
7.0,2020/4/7 1:45,power,16
0.0,2020/4/7 1:45,power,19
9.0,2020/4/7 1:45,roads_and_bridges,6
3.0,2020/4/7 1:45,roads_and_bridges,8
7.0,2020/4/7 1:45,roads_and_bridges,9
7.5,2020/4/7 1:45,roads_and_bridges,10
6.0,2020/4/7 1:45,roads_and_bridges,15
10.0,2020/4/7 1:45,roads_and_bridges,16
2.0,2020/4/7 1:45,roads_and_bridges,19
10.0,2020/4/7 1:45,sewer_and_water,6
6.0,2020/4/7 1:45,sewer_and_water,8
0.0,2020/4/7 1:45,sewer_and_water,9
9.5,2020/4/7 1:45,sewer_and_water,10
6.0,2020/4/7 1:45,sewer_and_water,15
10.0,2020/4/7 1:45,sewer_and_water,16
8.0,2020/4/7 1:45,sewer_and_water,19
10.0,2020/4/7 1:50,buildings,1
5.0,2020/4/7 1:50,buildings,2
2.0,2020/4/7 1:50,buildings,10
1.0,2020/4/7 1:50,buildings,13
9.0,2020/4/7 1:50,buildings,15
9.0,2020/4/7 1:50,medical,1
5.0,2020/4/7 1:50,power,1
5.0,2020/4/7 1:50,power,2
8.0,2020/4/7 1:50,power,10
0.5,2020/4/7 1:50,power,13
1.0,2020/4/7 1:50,power,15
9.0,2020/4/7 1:50,roads_and_bridges,1
3.0,2020/4/7 1:50,roads_and_bridges,2
10.0,2020/4/7 1:50,roads_and_bridges,10
7.0,2020/4/7 1:50,roads_and_bridges,13
0.0,2020/4/7 1:50,roads_and_bridges,15
3.0,2020/4/7 1:50,sewer_and_water,1
7.0,2020/4/7 1:50,sewer_and_water,2
10.0,2020/4/7 1:50,sewer_and_water,10
2.5,2020/4/7 1:50,sewer_and_water,13
10.0,2020/4/7 1:50,sewer_and_water,15
10.0,2020/4/7 1:55,buildings,3
1.0,2020/4/7 1:55,buildings,6
3.5,2020/4/7 1:55,buildings,8
3.0,2020/4/7 1:55,buildings,9
4.0,2020/4/7 1:55,buildings,14
2.0,2020/4/7 1:55,buildings,19
2.0,2020/4/7 1:55,medical,3
1.0,2020/4/7 1:55,medical,6
6.0,2020/4/7 1:55,medical,9
8.0,2020/4/7 1:55,power,3
0.0,2020/4/7 1:55,power,6
4.5,2020/4/7 1:55,power,8
2.0,2020/4/7 1:55,power,9
9.0,2020/4/7 1:55,power,14
5.0,2020/4/7 1:55,power,19
7.0,2020/4/7 1:55,roads_and_bridges,3
0.0,2020/4/7 1:55,roads_and_bridges,6
1.5,2020/4/7 1:55,roads_and_bridges,8
10.0,2020/4/7 1:55,roads_and_bridges,9
1.0,2020/4/7 1:55,roads_and_bridges,14
8.0,2020/4/7 1:55,roads_and_bridges,19
0.0,2020/4/7 1:55,sewer_and_water,3
1.0,2020/4/7 1:55,sewer_and_water,6
6.0,2020/4/7 1:55,sewer_and_water,8
3.0,2020/4/7 1:55,sewer_and_water,9
9.0,2020/4/7 1:55,sewer_and_water,14
3.0,2020/4/7 1:55,sewer_and_water,19
1.0,2020/4/7 20:00,buildings,2
0.0,2020/4/7 20:00,buildings,3
0.0,2020/4/7 20:00,buildings,6
9.0,2020/4/7 20:00,buildings,8
10.0,2020/4/7 20:00,buildings,9
10.0,2020/4/7 20:00,buildings,10
3.0,2020/4/7 20:00,buildings,15
10.0,2020/4/7 20:00,buildings,16
10.0,2020/4/7 20:00,medical,3
7.0,2020/4/7 20:00,medical,6
5.0,2020/4/7 20:00,medical,9
0.0,2020/4/7 20:00,medical,16
10.0,2020/4/7 20:00,power,2
6.0,2020/4/7 20:00,power,3
4.0,2020/4/7 20:00,power,6
1.0,2020/4/7 20:00,power,8
7.0,2020/4/7 20:00,power,9
1.0,2020/4/7 20:00,power,10
2.0,2020/4/7 20:00,power,15
5.0,2020/4/7 20:00,power,16
4.0,2020/4/7 20:00,roads_and_bridges,2
1.0,2020/4/7 20:00,roads_and_bridges,3
3.0,2020/4/7 20:00,roads_and_bridges,6
10.0,2020/4/7 20:00,roads_and_bridges,8
10.0,2020/4/7 20:00,roads_and_bridges,9
1.0,2020/4/7 20:00,roads_and_bridges,10
0.0,2020/4/7 20:00,roads_and_bridges,15
9.0,2020/4/7 20:00,roads_and_bridges,16
8.0,2020/4/7 20:00,sewer_and_water,2
1.0,2020/4/7 20:00,sewer_and_water,3
9.0,2020/4/7 20:00,sewer_and_water,6
10.0,2020/4/7 20:00,sewer_and_water,8
2.0,2020/4/7 20:00,sewer_and_water,9
1.0,2020/4/7 20:00,sewer_and_water,10
7.0,2020/4/7 20:00,sewer_and_water,15
0.0,2020/4/7 20:00,sewer_and_water,16
10.0,2020/4/7 20:05,buildings,1
1.0,2020/4/7 20:05,buildings,2
4.0,2020/4/7 20:05,buildings,8
8.0,2020/4/7 20:05,buildings,10
1.0,2020/4/7 20:05,buildings,11
9.0,2020/4/7 20:05,buildings,12
2.5,2020/4/7 20:05,buildings,15
4.5,2020/4/7 20:05,buildings,19
10.0,2020/4/7 20:05,medical,1
0.0,2020/4/7 20:05,medical,11
10.0,2020/4/7 20:05,power,1
3.0,2020/4/7 20:05,power,2
8.0,2020/4/7 20:05,power,8
9.0,2020/4/7 20:05,power,10
4.0,2020/4/7 20:05,power,11
0.0,2020/4/7 20:05,power,12
10.0,2020/4/7 20:05,power,15
6.5,2020/4/7 20:05,power,19
1.0,2020/4/7 20:05,roads_and_bridges,1
1.0,2020/4/7 20:05,roads_and_bridges,2
10.0,2020/4/7 20:05,roads_and_bridges,8
10.0,2020/4/7 20:05,roads_and_bridges,10
7.0,2020/4/7 20:05,roads_and_bridges,11
10.0,2020/4/7 20:05,roads_and_bridges,12
4.5,2020/4/7 20:05,roads_and_bridges,15
7.5,2020/4/7 20:05,roads_and_bridges,19
1.0,2020/4/7 20:05,sewer_and_water,1
3.0,2020/4/7 20:05,sewer_and_water,2
2.0,2020/4/7 20:05,sewer_and_water,8
0.0,2020/4/7 20:05,sewer_and_water,10
8.0,2020/4/7 20:05,sewer_and_water,11
4.0,2020/4/7 20:05,sewer_and_water,12
6.0,2020/4/7 20:05,sewer_and_water,15
6.5,2020/4/7 20:05,sewer_and_water,19
9.0,2020/4/7 20:10,buildings,2
2.0,2020/4/7 20:10,buildings,3
1.25,2020/4/7 20:10,buildings,6
4.0,2020/4/7 20:10,buildings,8
4.0,2020/4/7 20:10,buildings,11
10.0,2020/4/7 20:10,medical,3
4.5,2020/4/7 20:10,medical,6
7.0,2020/4/7 20:10,medical,11
2.0,2020/4/7 20:10,power,2
8.0,2020/4/7 20:10,power,3
8.75,2020/4/7 20:10,power,6
6.0,2020/4/7 20:10,power,8
2.0,2020/4/7 20:10,power,11
4.0,2020/4/7 20:10,roads_and_bridges,2
10.0,2020/4/7 20:10,roads_and_bridges,3
4.75,2020/4/7 20:10,roads_and_bridges,6
2.0,2020/4/7 20:10,roads_and_bridges,8
1.0,2020/4/7 20:10,roads_and_bridges,11
3.0,2020/4/7 20:10,sewer_and_water,2
10.0,2020/4/7 20:10,sewer_and_water,3
5.0,2020/4/7 20:10,sewer_and_water,6
4.0,2020/4/7 20:10,sewer_and_water,8
1.0,2020/4/7 20:10,sewer_and_water,11
6.5,2020/4/7 20:15,buildings,1
6.0,2020/4/7 20:15,buildings,2
8.0,2020/4/7 20:15,buildings,3
9.0,2020/4/7 20:15,buildings,4
9.0,2020/4/7 20:15,buildings,8
5.0,2020/4/7 20:15,buildings,16
5.0,2020/4/7 20:15,medical,1
2.0,2020/4/7 20:15,medical,3
0.0,2020/4/7 20:15,medical,16
6.5,2020/4/7 20:15,power,1
3.0,2020/4/7 20:15,power,2
8.0,2020/4/7 20:15,power,3
10.0,2020/4/7 20:15,power,4
4.0,2020/4/7 20:15,power,8
4.0,2020/4/7 20:15,power,16
0.5,2020/4/7 20:15,roads_and_bridges,1
4.0,2020/4/7 20:15,roads_and_bridges,2
3.0,2020/4/7 20:15,roads_and_bridges,3
6.0,2020/4/7 20:15,roads_and_bridges,4
1.0,2020/4/7 20:15,roads_and_bridges,8
10.0,2020/4/7 20:15,roads_and_bridges,16
3.0,2020/4/7 20:15,sewer_and_water,1
1.0,2020/4/7 20:15,sewer_and_water,2
7.0,2020/4/7 20:15,sewer_and_water,3
10.0,2020/4/7 20:15,sewer_and_water,4
9.0,2020/4/7 20:15,sewer_and_water,8
6.0,2020/4/7 20:15,sewer_and_water,16
2.0,2020/4/7 20:20,buildings,2
10.0,2020/4/7 20:20,buildings,3
2.5,2020/4/7 20:20,buildings,6
7.5,2020/4/7 20:20,buildings,8
8.0,2020/4/7 20:20,buildings,10
7.0,2020/4/7 20:20,buildings,14
3.0,2020/4/7 20:20,buildings,16
6.0,2020/4/7 20:20,medical,3
6.0,2020/4/7 20:20,medical,6
2.0,2020/4/7 20:20,medical,16
0.0,2020/4/7 20:20,power,2
7.0,2020/4/7 20:20,power,3
5.5,2020/4/7 20:20,power,6
6.0,2020/4/7 20:20,power,8
10.0,2020/4/7 20:20,power,10
9.0,2020/4/7 20:20,power,14
10.0,2020/4/7 20:20,power,16
4.0,2020/4/7 20:20,roads_and_bridges,2
9.0,2020/4/7 20:20,roads_and_bridges,3
5.0,2020/4/7 20:20,roads_and_bridges,6
2.5,2020/4/7 20:20,roads_and_bridges,8
7.0,2020/4/7 20:20,roads_and_bridges,10
2.0,2020/4/7 20:20,roads_and_bridges,14
9.0,2020/4/7 20:20,roads_and_bridges,16
2.0,2020/4/7 20:20,sewer_and_water,2
7.0,2020/4/7 20:20,sewer_and_water,3
1.0,2020/4/7 20:20,sewer_and_water,6
9.5,2020/4/7 20:20,sewer_and_water,8
5.0,2020/4/7 20:20,sewer_and_water,10
7.0,2020/4/7 20:20,sewer_and_water,14
6.0,2020/4/7 20:20,sewer_and_water,16
7.5,2020/4/7 20:25,buildings,3
7.0,2020/4/7 20:25,buildings,4
1.0,2020/4/7 20:25,buildings,5
7.5,2020/4/7 20:25,medical,3
5.0,2020/4/7 20:25,medical,5
6.0,2020/4/7 20:25,power,3
3.0,2020/4/7 20:25,power,4
10.0,2020/4/7 20:25,power,5
5.0,2020/4/7 20:25,roads_and_bridges,3
10.0,2020/4/7 20:25,roads_and_bridges,4
4.0,2020/4/7 20:25,roads_and_bridges,5
5.0,2020/4/7 20:25,sewer_and_water,3
10.0,2020/4/7 20:25,sewer_and_water,4
8.0,2020/4/7 20:25,sewer_and_water,5
7.0,2020/4/7 20:30,buildings,1
7.0,2020/4/7 20:30,buildings,8
7.0,2020/4/7 20:30,buildings,14
3.0,2020/4/7 20:30,buildings,18
6.0,2020/4/7 20:30,buildings,19
2.0,2020/4/7 20:30,medical,1
8.0,2020/4/7 20:30,power,1
8.0,2020/4/7 20:30,power,8
6.0,2020/4/7 20:30,power,14
1.0,2020/4/7 20:30,power,18
0.0,2020/4/7 20:30,power,19
1.0,2020/4/7 20:30,roads_and_bridges,1
10.0,2020/4/7 20:30,roads_and_bridges,8
0.0,2020/4/7 20:30,roads_and_bridges,14
5.0,2020/4/7 20:30,roads_and_bridges,18
10.0,2020/4/7 20:30,roads_and_bridges,19
4.0,2020/4/7 20:30,sewer_and_water,1
4.0,2020/4/7 20:30,sewer_and_water,8
8.0,2020/4/7 20:30,sewer_and_water,14
2.0,2020/4/7 20:30,sewer_and_water,18
0.0,2020/4/7 20:30,sewer_and_water,19
7.0,2020/4/7 20:35,buildings,3
1.0,2020/4/7 20:35,buildings,6
0.0,2020/4/7 20:35,buildings,8
3.0,2020/4/7 20:35,buildings,9
1.0,2020/4/7 20:35,buildings,12
2.0,2020/4/7 20:35,buildings,15
10.0,2020/4/7 20:35,buildings,17
4.0,2020/4/7 20:35,medical,3
8.0,2020/4/7 20:35,medical,6
10.0,2020/4/7 20:35,medical,9
3.0,2020/4/7 20:35,power,3
6.0,2020/4/7 20:35,power,6
3.0,2020/4/7 20:35,power,8
2.0,2020/4/7 20:35,power,9
10.0,2020/4/7 20:35,power,12
6.0,2020/4/7 20:35,power,15
3.0,2020/4/7 20:35,power,17
2.0,2020/4/7 20:35,roads_and_bridges,3
7.0,2020/4/7 20:35,roads_and_bridges,6
6.0,2020/4/7 20:35,roads_and_bridges,8
2.0,2020/4/7 20:35,roads_and_bridges,9
10.0,2020/4/7 20:35,roads_and_bridges,12
9.0,2020/4/7 20:35,roads_and_bridges,15
4.0,2020/4/7 20:35,roads_and_bridges,17
10.0,2020/4/7 20:35,sewer_and_water,3
8.0,2020/4/7 20:35,sewer_and_water,6
0.0,2020/4/7 20:35,sewer_and_water,8
4.0,2020/4/7 20:35,sewer_and_water,9
4.0,2020/4/7 20:35,sewer_and_water,12
5.0,2020/4/7 20:35,sewer_and_water,15
4.0,2020/4/7 20:35,sewer_and_water,17
5.0,2020/4/7 20:40,buildings,2
2.0,2020/4/7 20:40,buildings,3
7.0,2020/4/7 20:40,buildings,4
5.0,2020/4/7 20:40,buildings,6
5.0,2020/4/7 20:40,buildings,9
4.0,2020/4/7 20:40,buildings,10
7.0,2020/4/7 20:40,buildings,11
10.0,2020/4/7 20:40,buildings,16
10.0,2020/4/7 20:40,buildings,18
5.0,2020/4/7 20:40,buildings,19
3.0,2020/4/7 20:40,medical,3
6.0,2020/4/7 20:40,medical,6
4.0,2020/4/7 20:40,medical,9
8.0,2020/4/7 20:40,medical,11
10.0,2020/4/7 20:40,medical,16
2.0,2020/4/7 20:40,power,2
0.0,2020/4/7 20:40,power,3
0.0,2020/4/7 20:40,power,4
7.0,2020/4/7 20:40,power,6
10.0,2020/4/7 20:40,power,9
5.0,2020/4/7 20:40,power,10
10.0,2020/4/7 20:40,power,11
6.0,2020/4/7 20:40,power,16
10.0,2020/4/7 20:40,power,18
6.0,2020/4/7 20:40,power,19
0.0,2020/4/7 20:40,roads_and_bridges,2
9.0,2020/4/7 20:40,roads_and_bridges,3
8.0,2020/4/7 20:40,roads_and_bridges,4
3.5,2020/4/7 20:40,roads_and_bridges,6
7.0,2020/4/7 20:40,roads_and_bridges,9
5.0,2020/4/7 20:40,roads_and_bridges,10
0.0,2020/4/7 20:40,roads_and_bridges,11
9.0,2020/4/7 20:40,roads_and_bridges,16
7.0,2020/4/7 20:40,roads_and_bridges,18
6.0,2020/4/7 20:40,roads_and_bridges,19
4.0,2020/4/7 20:40,sewer_and_water,2
6.0,2020/4/7 20:40,sewer_and_water,3
4.0,2020/4/7 20:40,sewer_and_water,4
7.0,2020/4/7 20:40,sewer_and_water,6
1.0,2020/4/7 20:40,sewer_and_water,9
4.0,2020/4/7 20:40,sewer_and_water,10
3.0,2020/4/7 20:40,sewer_and_water,11
3.0,2020/4/7 20:40,sewer_and_water,16
3.0,2020/4/7 20:40,sewer_and_water,18
3.0,2020/4/7 20:40,sewer_and_water,19
3.0,2020/4/7 20:45,buildings,2
5.0,2020/4/7 20:45,buildings,6
1.0,2020/4/7 20:45,buildings,8
4.5,2020/4/7 20:45,buildings,9
10.0,2020/4/7 20:45,buildings,14
1.0,2020/4/7 20:45,buildings,16
8.0,2020/4/7 20:45,buildings,18
6.0,2020/4/7 20:45,medical,6
3.5,2020/4/7 20:45,medical,9
6.0,2020/4/7 20:45,medical,16
3.0,2020/4/7 20:45,power,2
6.0,2020/4/7 20:45,power,6
6.0,2020/4/7 20:45,power,8
4.0,2020/4/7 20:45,power,9
1.0,2020/4/7 20:45,power,14
4.0,2020/4/7 20:45,power,16
4.0,2020/4/7 20:45,power,18
8.0,2020/4/7 20:45,roads_and_bridges,2
5.0,2020/4/7 20:45,roads_and_bridges,6
9.0,2020/4/7 20:45,roads_and_bridges,8
9.5,2020/4/7 20:45,roads_and_bridges,9
8.0,2020/4/7 20:45,roads_and_bridges,14
4.0,2020/4/7 20:45,roads_and_bridges,16
7.0,2020/4/7 20:45,roads_and_bridges,18
2.0,2020/4/7 20:45,sewer_and_water,2
5.0,2020/4/7 20:45,sewer_and_water,6
2.0,2020/4/7 20:45,sewer_and_water,8
3.0,2020/4/7 20:45,sewer_and_water,9
8.0,2020/4/7 20:45,sewer_and_water,14
5.0,2020/4/7 20:45,sewer_and_water,16
9.0,2020/4/7 20:45,sewer_and_water,18
0.0,2020/4/7 20:50,buildings,1
1.0,2020/4/7 20:50,buildings,2
5.0,2020/4/7 20:50,buildings,4
1.0,2020/4/7 20:50,buildings,5
2.0,2020/4/7 20:50,buildings,10
4.0,2020/4/7 20:50,buildings,11
1.0,2020/4/7 20:50,buildings,13
10.0,2020/4/7 20:50,buildings,19
1.0,2020/4/7 20:50,medical,1
3.0,2020/4/7 20:50,medical,5
3.0,2020/4/7 20:50,medical,11
6.0,2020/4/7 20:50,power,1
2.0,2020/4/7 20:50,power,2
6.0,2020/4/7 20:50,power,4
5.0,2020/4/7 20:50,power,5
4.0,2020/4/7 20:50,power,10
6.0,2020/4/7 20:50,power,11
5.0,2020/4/7 20:50,power,13
0.0,2020/4/7 20:50,power,19
1.0,2020/4/7 20:50,roads_and_bridges,1
0.0,2020/4/7 20:50,roads_and_bridges,2
4.0,2020/4/7 20:50,roads_and_bridges,4
3.0,2020/4/7 20:50,roads_and_bridges,5
0.0,2020/4/7 20:50,roads_and_bridges,10
7.0,2020/4/7 20:50,roads_and_bridges,11
9.0,2020/4/7 20:50,roads_and_bridges,13
9.0,2020/4/7 20:50,roads_and_bridges,19
6.0,2020/4/7 20:50,sewer_and_water,1
3.0,2020/4/7 20:50,sewer_and_water,2
10.0,2020/4/7 20:50,sewer_and_water,4
10.0,2020/4/7 20:50,sewer_and_water,5
10.0,2020/4/7 20:50,sewer_and_water,10
9.0,2020/4/7 20:50,sewer_and_water,11
5.0,2020/4/7 20:50,sewer_and_water,13
10.0,2020/4/7 20:50,sewer_and_water,19
8.0,2020/4/7 20:55,buildings,1
2.0,2020/4/7 20:55,buildings,4
1.5,2020/4/7 20:55,buildings,5
6.5,2020/4/7 20:55,buildings,9
6.5,2020/4/7 20:55,buildings,10
5.0,2020/4/7 20:55,buildings,15
8.0,2020/4/7 20:55,buildings,16
4.0,2020/4/7 20:55,buildings,18
0.0,2020/4/7 20:55,medical,1
4.5,2020/4/7 20:55,medical,5
1.75,2020/4/7 20:55,medical,9
2.0,2020/4/7 20:55,medical,16
10.0,2020/4/7 20:55,power,1
7.0,2020/4/7 20:55,power,4
5.5,2020/4/7 20:55,power,5
6.5,2020/4/7 20:55,power,9
7.5,2020/4/7 20:55,power,10
1.0,2020/4/7 20:55,power,15
0.0,2020/4/7 20:55,power,16
5.0,2020/4/7 20:55,power,18
2.0,2020/4/7 20:55,roads_and_bridges,1
5.0,2020/4/7 20:55,roads_and_bridges,4
7.5,2020/4/7 20:55,roads_and_bridges,5
5.5,2020/4/7 20:55,roads_and_bridges,9
3.0,2020/4/7 20:55,roads_and_bridges,10
3.0,2020/4/7 20:55,roads_and_bridges,15
1.0,2020/4/7 20:55,roads_and_bridges,16
9.0,2020/4/7 20:55,roads_and_bridges,18
1.0,2020/4/7 20:55,sewer_and_water,1
10.0,2020/4/7 20:55,sewer_and_water,4
7.0,2020/4/7 20:55,sewer_and_water,5
6.25,2020/4/7 20:55,sewer_and_water,9
6.5,2020/4/7 20:55,sewer_and_water,10
1.0,2020/4/7 20:55,sewer_and_water,15
6.0,2020/4/7 20:55,sewer_and_water,16
8.0,2020/4/7 20:55,sewer_and_water,18
0.0,2020/4/7 21:00,buildings,4
5.0,2020/4/7 21:00,buildings,5
5.0,2020/4/7 21:00,buildings,9
10.0,2020/4/7 21:00,buildings,14
0.0,2020/4/7 21:00,buildings,18
1.0,2020/4/7 21:00,medical,5
8.0,2020/4/7 21:00,medical,9
9.0,2020/4/7 21:00,power,4
3.0,2020/4/7 21:00,power,5
3.0,2020/4/7 21:00,power,9
2.0,2020/4/7 21:00,power,14
6.0,2020/4/7 21:00,power,18
5.0,2020/4/7 21:00,roads_and_bridges,4
3.0,2020/4/7 21:00,roads_and_bridges,5
5.0,2020/4/7 21:00,roads_and_bridges,9
1.0,2020/4/7 21:00,roads_and_bridges,14
5.0,2020/4/7 21:00,roads_and_bridges,18
7.0,2020/4/7 21:00,sewer_and_water,4
6.0,2020/4/7 21:00,sewer_and_water,5
10.0,2020/4/7 21:00,sewer_and_water,9
7.0,2020/4/7 21:00,sewer_and_water,14
10.0,2020/4/7 21:00,sewer_and_water,18
4.0,2020/4/7 21:05,buildings,2
5.5,2020/4/7 21:05,buildings,3
10.0,2020/4/7 21:05,buildings,6
6.5,2020/4/7 21:05,buildings,8
5.0,2020/4/7 21:05,buildings,9
5.0,2020/4/7 21:05,buildings,11
2.0,2020/4/7 21:05,buildings,12
6.0,2020/4/7 21:05,buildings,14
6.0,2020/4/7 21:05,buildings,19
2.5,2020/4/7 21:05,medical,3
1.0,2020/4/7 21:05,medical,6
8.0,2020/4/7 21:05,medical,9
7.0,2020/4/7 21:05,medical,11
5.5,2020/4/7 21:05,power,2
5.5,2020/4/7 21:05,power,3
4.0,2020/4/7 21:05,power,6
2.0,2020/4/7 21:05,power,8
4.0,2020/4/7 21:05,power,9
1.0,2020/4/7 21:05,power,11
3.0,2020/4/7 21:05,power,12
10.0,2020/4/7 21:05,power,14
10.0,2020/4/7 21:05,power,19
7.0,2020/4/7 21:05,roads_and_bridges,2
1.5,2020/4/7 21:05,roads_and_bridges,3
10.0,2020/4/7 21:05,roads_and_bridges,6
5.0,2020/4/7 21:05,roads_and_bridges,8
4.0,2020/4/7 21:05,roads_and_bridges,9
4.0,2020/4/7 21:05,roads_and_bridges,11
4.0,2020/4/7 21:05,roads_and_bridges,12
6.0,2020/4/7 21:05,roads_and_bridges,14
10.0,2020/4/7 21:05,roads_and_bridges,19
3.5,2020/4/7 21:05,sewer_and_water,2
5.0,2020/4/7 21:05,sewer_and_water,3
9.0,2020/4/7 21:05,sewer_and_water,6
10.0,2020/4/7 21:05,sewer_and_water,8
8.0,2020/4/7 21:05,sewer_and_water,9
9.0,2020/4/7 21:05,sewer_and_water,11
7.0,2020/4/7 21:05,sewer_and_water,12
6.0,2020/4/7 21:05,sewer_and_water,14
9.0,2020/4/7 21:05,sewer_and_water,19
0.0,2020/4/7 21:10,buildings,3
0.0,2020/4/7 21:10,buildings,8
7.0,2020/4/7 21:10,buildings,10
0.0,2020/4/7 21:10,buildings,11
10.0,2020/4/7 21:10,buildings,14
1.0,2020/4/7 21:10,buildings,16
7.0,2020/4/7 21:10,medical,3
3.0,2020/4/7 21:10,medical,11
10.0,2020/4/7 21:10,medical,16
7.0,2020/4/7 21:10,power,3
4.0,2020/4/7 21:10,power,8
10.0,2020/4/7 21:10,power,10
0.0,2020/4/7 21:10,power,11
0.0,2020/4/7 21:10,power,14
8.0,2020/4/7 21:10,power,16
9.0,2020/4/7 21:10,roads_and_bridges,3
7.0,2020/4/7 21:10,roads_and_bridges,8
10.0,2020/4/7 21:10,roads_and_bridges,10
0.0,2020/4/7 21:10,roads_and_bridges,11
6.0,2020/4/7 21:10,roads_and_bridges,14
6.0,2020/4/7 21:10,roads_and_bridges,16
8.0,2020/4/7 21:10,sewer_and_water,3
5.0,2020/4/7 21:10,sewer_and_water,8
1.0,2020/4/7 21:10,sewer_and_water,10
7.0,2020/4/7 21:10,sewer_and_water,11
6.0,2020/4/7 21:10,sewer_and_water,14
3.0,2020/4/7 21:10,sewer_and_water,16
7.0,2020/4/7 21:15,buildings,2
4.5,2020/4/7 21:15,buildings,3
5.0,2020/4/7 21:15,buildings,8
7.0,2020/4/7 21:15,buildings,13
9.0,2020/4/7 21:15,medical,3
6.0,2020/4/7 21:15,power,2
10.0,2020/4/7 21:15,power,3
6.0,2020/4/7 21:15,power,8
10.0,2020/4/7 21:15,power,13
1.0,2020/4/7 21:15,roads_and_bridges,2
8.5,2020/4/7 21:15,roads_and_bridges,3
4.0,2020/4/7 21:15,roads_and_bridges,8
0.0,2020/4/7 21:15,roads_and_bridges,13
3.0,2020/4/7 21:15,sewer_and_water,2
10.0,2020/4/7 21:15,sewer_and_water,3
9.0,2020/4/7 21:15,sewer_and_water,8
10.0,2020/4/7 21:15,sewer_and_water,13
1.0,2020/4/7 21:20,buildings,1
1.0,2020/4/7 21:20,buildings,2
10.0,2020/4/7 21:20,buildings,6
7.5,2020/4/7 21:20,buildings,15
10.0,2020/4/7 21:20,buildings,16
10.0,2020/4/7 21:20,buildings,18
5.0,2020/4/7 21:20,medical,1
3.0,2020/4/7 21:20,medical,6
6.0,2020/4/7 21:20,medical,16
7.0,2020/4/7 21:20,power,1
6.0,2020/4/7 21:20,power,2
9.0,2020/4/7 21:20,power,6
2.5,2020/4/7 21:20,power,15
5.0,2020/4/7 21:20,power,16
6.0,2020/4/7 21:20,power,18
9.0,2020/4/7 21:20,roads_and_bridges,1
10.0,2020/4/7 21:20,roads_and_bridges,2
7.0,2020/4/7 21:20,roads_and_bridges,6
7.0,2020/4/7 21:20,roads_and_bridges,15
5.0,2020/4/7 21:20,roads_and_bridges,16
10.0,2020/4/7 21:20,roads_and_bridges,18
6.0,2020/4/7 21:20,sewer_and_water,1
5.0,2020/4/7 21:20,sewer_and_water,2
5.0,2020/4/7 21:20,sewer_and_water,6
1.0,2020/4/7 21:20,sewer_and_water,15
2.0,2020/4/7 21:20,sewer_and_water,16
4.0,2020/4/7 21:20,sewer_and_water,18
5.0,2020/4/7 21:25,buildings,3
0.0,2020/4/7 21:25,buildings,6
4.0,2020/4/7 21:25,buildings,14
6.0,2020/4/7 21:25,buildings,15
3.5,2020/4/7 21:25,medical,3
5.0,2020/4/7 21:25,medical,6
2.5,2020/4/7 21:25,power,3
9.0,2020/4/7 21:25,power,6
6.0,2020/4/7 21:25,power,14
6.0,2020/4/7 21:25,power,15
6.0,2020/4/7 21:25,roads_and_bridges,3
8.0,2020/4/7 21:25,roads_and_bridges,6
9.0,2020/4/7 21:25,roads_and_bridges,14
3.5,2020/4/7 21:25,roads_and_bridges,15
5.0,2020/4/7 21:25,sewer_and_water,3
0.0,2020/4/7 21:25,sewer_and_water,6
8.0,2020/4/7 21:25,sewer_and_water,14
3.5,2020/4/7 21:25,sewer_and_water,15
1.0,2020/4/7 21:30,buildings,3
9.0,2020/4/7 21:30,buildings,9
7.0,2020/4/7 21:30,buildings,14
1.0,2020/4/7 21:30,buildings,15
7.0,2020/4/7 21:30,medical,3
3.0,2020/4/7 21:30,medical,9
10.0,2020/4/7 21:30,power,3
8.0,2020/4/7 21:30,power,9
0.0,2020/4/7 21:30,power,14
4.5,2020/4/7 21:30,power,15
9.0,2020/4/7 21:30,roads_and_bridges,3
4.0,2020/4/7 21:30,roads_and_bridges,9
0.0,2020/4/7 21:30,roads_and_bridges,14
8.0,2020/4/7 21:30,roads_and_bridges,15
9.0,2020/4/7 21:30,sewer_and_water,3
4.0,2020/4/7 21:30,sewer_and_water,9
10.0,2020/4/7 21:30,sewer_and_water,14
5.0,2020/4/7 21:30,sewer_and_water,15
4.0,2020/4/7 21:35,buildings,1
4.5,2020/4/7 21:35,buildings,2
9.0,2020/4/7 21:35,buildings,3
